pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score,st_activity,pl_atmos,pl_surf_temp,pl_escape_vel,pl_radiation_flux,ESI,pl_water_probability
Kepler-411 c,4.421,26.4,7.834435,838.0,4906.0,0.87,0.82,0.21,-0.186782526855434,1.0867310549860976,1.3507124317372192,-0.1501998843822974,43.30577485794361,56.915935329595946,0.7735,0.3183236678165385,864.6755233630258,27.369050356917633,0.08859773291728656,0.008068637167871252,0.0
Kepler-416 d,1.61,3.22,3.07644709,1253.0,5670.0,0.95,1.02,0.06,0.8532551142804655,0.2539317665963658,1.2422360248447204,-0.1564553187937697,45.96783334494652,51.268248783538425,0.5825,0.027256479118805858,1256.4152368335865,15.839191898578665,0.45609585863785246,0.003067142331265401,0.0
Kepler-1556 b,1.96,4.5,8.82713457,797.0,5608.0,0.97,0.95,0.08,-0.2895332335700651,0.3649716717149967,1.171386922115785,-0.1605409253134595,44.16664592472592,51.313925535812174,0.598,0.1530102185162419,809.1949144157446,16.97056274847714,0.18750920049225428,0.018691385774290508,0.0
Kepler-292 e,2.67,7.61,11.97901,678.0,5299.0,0.86,0.83,0.04,-0.5877608945222869,0.142891861477735,1.0674858673848702,-0.1665325160360038,43.59856326281351,52.3349254910309,0.67525,0.24484378507547433,694.6004086281172,18.908397357700736,0.09308386932319017,0.02920880816834232,0.0
Kepler-293 b,3.07,9.64,19.254196,657.0,5804.0,0.93,0.96,0.1,-0.6403893052785613,0.4760115768336276,1.0228225233158974,-0.1691080864058572,43.88602237377361,54.18732108266193,0.5489999999999999,0.2831371270540843,675.6021092474534,19.84665644351639,0.13061458417700725,0.03005312026783477,0.0
Kepler-1545 b,2.7,7.75,163.692349,274.0,5201.0,0.84,0.8,-0.06,-1.6002312728810903,-0.4123076641154194,1.063100137174211,-0.1667854249261957,59.33251883097228,56.31304352719565,0.69975,0.6202195112492161,290.9940146082285,18.975227515349037,0.014041009023344651,0.5553496005324953,0.989604115943651
Kepler-1562 b,3.55,12.3,64.2737752,554.0,5760.0,1.02,1.05,0.11,-0.8985191294640978,0.531531529392943,0.975996826026582,-0.1718083517129027,43.675856175328676,55.62463784537434,0.56,0.40126405992166025,576.23002891966,20.847616136900385,0.0678582270937946,0.050629410903586726,0.0
Kepler-299 b,1.32,2.3,2.927128,1258.0,5617.0,1.0,1.03,0.12,0.8657856882700546,0.5870514819522584,1.3200183654729107,-0.1519698980086525,46.02266631995177,50.712077069451325,0.59575,0.026080404808563055,1261.2809149249174,14.78410284629057,0.46304249780956036,0.0033141201848741085,0.0
Kepler-30 d,8.8,23.1,143.34394,308.0,5498.0,0.99,0.95,0.18,-1.515023369751884,0.9201711973081512,0.2982954545454545,-0.2108888909869057,54.062429903353696,57.49699905813426,0.6255,0.712465499894248,329.94393739674285,18.146073955542008,0.02701281085215678,0.22601562114310447,0.8543613284835317
Kepler-295 b,1.22,1.98,12.645164,741.0,5603.0,0.89,0.9,-0.03,-0.4298756622534636,-0.2457478064374731,1.3302875571083042,-0.1513777115915848,43.914434989902965,49.7878375767296,0.5992500000000001,0.1728211439479619,753.8060467665439,14.26824974619074,0.13195961745755572,0.031553449668829954,0.0
Kepler-301 b,1.35,2.39,2.508553,1278.0,5815.0,1.02,0.9,0.187,0.9159079842284112,0.959035164099672,1.3113854595336076,-0.1524677258629364,45.922871505899494,50.90040207232618,0.54625,0.024403217925349982,1281.1187312508598,14.902189747123044,0.45008190986263097,0.0030547538776300853,0.0
Kepler-304 d,2.75,8.0,9.653471,611.0,4731.0,0.74,0.69,0.03,-0.7556705859827815,0.0873719089184195,1.0578512396694215,-0.1670881094915712,43.42018317917309,52.00849514326392,0.81725,0.29523461224431347,629.0388348081275,19.102784185462696,0.04720023484405233,0.04222396883828161,0.0
Kepler-1578 b,1.04,1.12,1.45088691,1700.0,5545.0,0.9,0.86,-0.13,1.973488428949736,-0.8009473320306274,1.0355029585798816,-0.168376852459462,46.19063569882475,48.96299272323435,0.61375,0.003926396333362064,1700.6674873766717,11.622789285246066,0.4894825862985853,0.0009696029757315683,0.0
Kepler-1074 b,1.25,2.1,5.94566534,568.0,4002.0,0.6,0.57,-0.06,-0.8634335222932482,-0.4123076641154194,1.344,-0.1505869655705162,43.75344507850834,48.43423509797514,0.9995,0.2801535660654928,583.91272255252,14.516859164433606,0.02278317563050828,0.08398121659422925,0.0
Kepler-1592 b,1.54,2.99,3.05710069,1202.0,6213.0,1.18,1.28,0.04,0.7254432595866561,0.142891861477735,1.260752234778209,-0.1553875572398423,49.74817455743916,55.66967444976088,0.44675,0.03390746812343521,1206.0756776684368,15.60605942924385,1.0398612028221064,0.003770515941529485,0.0
Kepler-31 b,5.5,25.9,20.8613,781.0,6340.0,1.21,1.22,-0.076,-0.3296310703367504,-0.5011395882103241,0.8561983471074379,-0.1787166882714275,44.78205532578835,58.94461719571047,0.41500000000000004,0.3463458614973868,808.0496117829458,24.304492663628338,0.28471190713416833,0.010211902285857765,0.0
Kepler-482 b,2.36,6.17,56.35418576,352.0,4871.0,0.75,0.72,-0.13,-1.4047543186434996,-0.8009473320306274,1.1077994829072106,-0.1642077784731232,53.41775594852598,54.3172685391218,0.78225,0.5240788210726576,370.4475745017576,18.10942258716931,0.01781325322358798,0.29218060737559076,0.7137236996466751
Kepler-485 b,14.41,376.98237392722274,3.2432598,1243.0,5958.0,1.07,1.09,0.04,0.8281939663012872,0.142891861477735,1.815486748625308,-0.123398063242411,47.10599226802815,80.65157657480432,0.5105,0.9999997821948406,1367.2999729268186,57.28574358548834,0.6130421683510942,0.0003950194778471502,0.0
Kepler-463 b,3.05,9.53,8.98101683,880.0,5661.0,0.87,0.9,-0.28,-0.0815257053428852,-1.6337466204203592,1.0244557914539103,-0.1690139018545214,43.94708961791605,52.49193972455648,0.58475,0.1378678125533907,892.1323675046984,19.797691536235593,0.1727416836636666,0.00973564724867595,0.0
Kepler-51 b,7.1,2.1,45.154,543.0,6018.0,1.04,0.94,0.05,-0.926086392241194,0.1984118140370504,0.0416584011108907,-0.2256882035867817,44.3480768909129,46.73146195993503,0.49550000000000005,0.2434968889359778,556.2218810692235,6.091138795905567,0.08200181625941481,0.041765113743670784,0.06867402406519618
Kepler-510 b,2.47,6.66,19.55659418,797.0,5746.0,0.91,1.41,-0.35,-0.2895332335700651,-2.022386288335567,1.0916422167221227,-0.1651395084389735,44.73381372631235,52.948352002875986,0.5635,0.16517627814736813,810.1645493683452,18.39105573843136,0.2678726738304442,0.016413221958183642,0.0
Kepler-1308 b,0.52,0.0933,2.10433812,662.0,3468.0,0.35,0.34,-0.13,-0.6278587312889722,-0.8009473320306274,0.3450443786982248,-0.208193052903567,43.019107647266175,41.91096531900061,1.0,0.15189413300109378,672.0553916046724,4.74413646191072,0.009135949513667611,0.032375212551410903,0.0
Kepler-1309 b,2.37,6.21,28.8432647,491.0,5235.0,0.85,0.8,-0.03,-1.056404361732921,-0.2457478064374731,1.1055920525556802,-0.1643350728422626,46.37854929719039,53.3440290796953,0.6912499999999999,0.39172372167482367,510.2336347342338,18.12965959310944,0.04585361965562282,0.09957921026969507,0.22835543495057697
Kepler-36 c,3.679,7.13,16.21865,928.0,5979.0,1.03,1.63,-0.18,0.0387678049571706,-1.078547094827205,0.5267808202428054,-0.197712982417981,46.17431863468781,52.49493849788994,0.50525,0.0929179760852448,936.6227881807107,15.591858818939334,0.4754477588720222,0.008077480184586601,0.0
Kepler-366 c,1.79,3.86,12.51616,848.0,6209.0,1.09,1.05,-0.06,-0.1617213788762557,-0.4123076641154194,1.2047064698355232,-0.1586195098522404,44.75587061976552,52.14504369546563,0.44775,0.12930271785538985,858.9648704741371,16.446941948013944,0.27271415692885886,0.015292593761666584,0.0
Kepler-367 b,1.3,2.24,37.815724,401.0,4710.0,0.77,0.7,0.197,-1.281954693545526,1.0145551166589877,1.3254437869822484,-0.1516570339548137,51.43851639265138,51.38913871862732,0.8225,0.44056561317659026,418.6666810883813,14.701794762231216,0.019203834098555788,0.26655378190727563,0.5462962462208982
Kepler-520 c,1.07,1.24,5.21104261,1107.0,6112.0,1.1,1.09,-0.03,0.4873623537844622,-0.2457478064374731,1.0830640230587825,-0.1656341812380377,46.30277778974311,50.41120096066381,0.472,0.042473184885128815,1111.7017815667837,12.056936577181128,0.494910284245519,0.006735194457970586,0.0
Kepler-523 b,1.96,4.5,5.83598311,884.0,5515.0,0.93,0.86,-0.03,-0.0715012461512138,-0.2457478064374731,1.171386922115785,-0.1605409253134595,44.10215409914227,50.70758287028199,0.6212500000000001,0.1126619860315671,893.9593195651906,16.97056274847714,0.1893765216079449,0.012339652025699177,0.0
Kepler-556 b,2.24,5.65,11.72292176,766.0,5740.0,1.0,0.98,0.03,-0.3672227923055178,0.0873719089184195,1.1260363520408163,-0.1631561254731402,44.13991571118208,52.13966493886317,0.565,0.17701709859472584,779.5595097523559,17.787636155487327,0.18125875526737228,0.020273590443712387,0.0
Kepler-56 d,12.8,1784.0,1002.0,912.5307146386988,4819.44,1.67,4.22,0.363,0.0,1.936186329143624,10.888671874999998,0.3998190683632618,43.20051942463884,93.768887681657,0.7951400000000001,1.0,1003.7837861025688,132.22405227491706,0.08608402843905637,0.0010002589584863525,0.0
Kepler-561 b,6.96,38.7,58.3620495,446.0,5646.0,0.96,0.94,0.02,-1.1691795276392236,0.0318519563591041,0.7989001189060643,-0.1820208658218737,46.993080285903254,62.68876384828766,0.5885,0.7846494742673923,480.99536655232566,26.410029442853972,0.0535412733974585,0.0631292708612435,0.3298771994710914
Kepler-1577 b,1.13,1.51,6.30560247,1125.0,4862.0,0.78,0.74,0.0,0.5324724201469831,-0.0791879487595267,1.1825514918944322,-0.1598971057403071,43.220520595485894,46.14836417786796,0.7845,0.038916814784178785,1129.37814166322,12.946944150333637,0.08043814543375578,0.006017940520173012,0.0
Kepler-330 c,1.95,4.46,15.955387,573.0,5117.0,0.85,0.72,0.16,-0.8509029483036591,0.8091312921895204,1.1729125575279422,-0.1604529475445607,43.72180008515507,51.50808139557002,0.72075,0.30126606273162504,590.262545394522,16.938234703527836,0.05031277626022711,0.06489151067996833,0.0
Kepler-37 b,0.31,0.79,13.36702,718.0,5357.0,0.79,0.79,-0.36,-0.4875163026055737,-2.0779062408948827,8.220603537981269,0.2459614050643053,43.39003577915131,56.555813087805475,0.66075,0.6275057099231723,763.0549099724839,17.879308639300202,0.0818730343082985,0.01896579618456891,0.0
Kepler-370 b,1.59,3.15,4.57953,1040.0,5852.0,0.98,0.9,0.132,0.3194526623239676,0.653675425023437,1.2459950160199358,-0.1562385516328407,44.922719177456976,50.790419802193234,0.5369999999999999,0.06202990291556558,1046.4511099032188,15.764301682826606,0.3090614703464452,0.006975831712307322,0.0
Kepler-371 b,1.89,4.23,34.763278,554.0,5666.0,0.88,0.99,-0.197,-0.8985191294640978,-1.172931014178041,1.184177374653565,-0.15980334707654,44.237002218535025,52.61730481120572,0.5835,0.32170511617468295,571.8224634360773,16.75549661056534,0.08508494169495383,0.0742468985547812,0.014505335291398191
Kepler-368 b,3.26,10.7,26.84768,800.0,5502.0,1.17,2.02,0.03,-0.2820148891763116,0.0873719089184195,1.0068124506003238,-0.1700313282670522,45.489114416311196,54.65655494000276,0.6245,0.18726866984853532,814.9814935878828,20.290890699985866,0.3741712584126732,0.013642518013960367,0.0
Kepler-372 b,1.36,2.42,6.849692,1081.0,6509.0,1.04,1.14,-0.13,0.4222033690385987,-0.8009473320306274,1.308391003460207,-0.1526404051035362,46.93556174264555,53.12827399933512,0.37275,0.05390943965157757,1086.8276104263357,14.940194502238109,0.5802866905524658,0.0063652717046481545,0.0
Kepler-569 b,3.16,10.1,34.18890521,526.0,5616.0,0.95,0.93,0.01,-0.9686903438057972,-0.0236679962002113,1.0114564973561928,-0.1697635232141623,44.889257556684434,55.09561262383434,0.596,0.4025712209500249,547.1752462219713,20.02327759308201,0.07327806861499932,0.06567210565231603,0.10008595061815528
Kepler-57 b,3.135,25.06,5.72,850.0,5187.9,0.86,0.83,0.117,-0.1567091492804201,0.570395496184464,2.549799175334305,-0.0810529731496007,43.68435708596141,60.423983056586174,0.703025,0.37691453049771056,882.0377350923055,31.66575034349552,0.13998507478298575,0.008044416676782153,0.0
Kepler-561 c,2.68,7.65,5.35016198,989.0,5646.0,0.96,0.94,0.02,0.1916408076301582,0.0318519563591041,1.0651035865448877,-0.1666698933881039,44.577853110877456,52.079391585632585,0.5885,0.08693320886071715,997.597694356325,18.92262327590419,0.26334865131142815,0.00650659214189549,0.0
Kepler-59 b,1.1,1.37,11.8681707,864.0,6074.0,1.04,0.94,-0.2,-0.1216235421095704,-1.1895869999458355,1.1322314049586777,-0.1627988796137554,44.31381099351949,49.23225398194922,0.48150000000000004,0.10677348485708628,873.2252290916522,12.499192701203473,0.2073904965361648,0.018694154192656937,0.0
Kepler-60 b,1.71,4.19,7.1334,1102.0,5905.0,1.04,1.26,-0.09,0.4748317797948731,-0.5788675217933658,1.4329195307958007,-0.1454593040934611,46.076438767182964,52.83062582788565,0.5237499999999999,0.05450716543236344,1108.0066896306464,17.53181902606153,0.46735421409580136,0.005055908896619237,0.0
Kepler-1631 b,1.35,2.39,4.09513932,1122.0,5679.0,0.97,0.95,0.04,0.5249540757532297,0.142891861477735,1.3113854595336076,-0.1524677258629364,45.05202307622846,50.07154820518246,0.5802499999999999,0.04431376245216192,1126.9720041471326,14.902189747123044,0.3290375133072534,0.005439545816612908,0.0
Kepler-338 e,1.56,8.5,9.341,1143.0,5999.0,1.14,1.74,-0.029,0.5775824865095042,-0.2401958111815415,3.492767915844839,-0.0266754427970517,48.49458746669137,60.14699193795418,0.50025,0.10163215635462304,1154.6165554713334,26.14358773173987,0.7931857066937723,0.0036191624026747074,0.0
Kepler-339 c,1.15,7.3,6.988055,914.0,5631.0,0.87,0.8,0.033,0.003682197786321,0.1040278946862141,5.519848771266542,0.0902188358861271,43.83242106470449,58.79539162345516,0.5922499999999999,0.3244281619925046,943.652734006115,28.21827961353821,0.1579456697182548,0.00930069288350777,0.0
Kepler-347 c,1.75,3.71,27.320871,705.0,6088.0,0.92,1.01,-0.14,-0.5200957949785054,-0.8564672845899429,1.2114285714285715,-0.1582318710390906,43.96765934593564,51.882533107071005,0.478,0.2064150852825675,719.552263512421,16.30744615198836,0.1386015686274143,0.03188968497979888,0.0
Kepler-1637 b,0.89,0.64,6.10960324,1093.0,5789.0,1.02,1.02,0.07,0.4522767466136126,0.3094517191556813,0.8079787905567479,-0.1814973323026411,44.95484537800355,47.33538877982287,0.5527500000000001,0.039613860490713894,1097.3297949516352,9.497581004856984,0.3136864214712683,0.006797563952849762,0.0
Kepler-1981 b,9.23,62.5,453.54212,390.0,5874.0,1.52,3.01,0.12,-1.309521956322622,0.5870514819522584,0.7336292108849446,-0.1857847984206736,49.900095553296175,66.69116476770644,0.5315,0.9369551337893862,426.54125021778606,29.144538373591555,0.16393821147372245,0.07848151290383336,0.518953992299354
Kepler-1105 b,2.01,4.7,4.42157218,729.0,4299.0,0.71,0.68,0.28,-0.4599490398284775,1.4753707229013056,1.1633375411499718,-0.1610051034340945,43.26313970627397,49.11743057697322,0.92525,0.1828661067288553,742.3309391805336,17.12651198975797,0.05260087595738341,0.02619327961903415,0.0
Kepler-1111 b,2.0,4.66,8.79617863,938.0,6077.0,1.1,1.15,0.02,0.0638289529363489,0.0318519563591041,1.165,-0.1609092355620288,45.48005249834704,52.68648175626268,0.48075,0.0957253480053695,946.9790376429036,17.096058025170596,0.3797634078063946,0.00955631389631563,0.0
Kepler-1112 b,3.02,9.38,14.36267939,918.0,6496.0,1.34,1.54,0.04,0.0137066569779923,0.142891861477735,1.0284636638743916,-0.1687827826298524,47.41452446126912,56.81337161034033,0.376,0.12459033820645654,929.4373930473527,19.738582918465525,0.6412465563480262,0.008229373843765047,0.0
Kepler-1127 b,1.96,4.5,5.12330347,994.0,5664.0,0.97,0.95,0.04,0.2041713816197474,0.142891861477735,1.171386922115785,-0.1605409253134595,44.717729769158716,51.119585346458265,0.5840000000000001,0.07611206955381675,1001.5655397136495,16.97056274847714,0.28041203664820835,0.007588409295562433,0.0
Kepler-1325 b,2.86,8.55,33.8786838,564.0,5550.0,0.93,0.91,0.01,-0.8734579814849196,-0.0236679962002113,1.0452833879407308,-0.1678128511606039,43.722791964383696,53.99604919876973,0.6125,0.3503696011054084,583.7608455023451,19.365025065932546,0.06732766415448539,0.05476319918093661,0.0
Kepler-1346 b,1.58,3.12,3.40165668,1236.0,6133.0,1.14,1.21,0.04,0.8106511627158624,0.142891861477735,1.2497997115846815,-0.1560191488682887,48.70386046008379,54.55660192676947,0.46675,0.029701388181469692,1239.6710915792296,15.738624584043816,0.8216599708837162,0.0032896183948275,0.0
Kepler-1585 b,1.79,3.86,3.5827463,1064.0,5538.0,0.94,0.91,0.08,0.3795994174739955,0.3649716717149967,1.2047064698355232,-0.1586195098522404,44.831553558874695,50.59789246853644,0.6154999999999999,0.05707136714058243,1070.0723934637579,16.446941948013944,0.29847438737301263,0.005957456802141243,0.0
Kepler-1621 b,2.16,5.31,92.263714,469.0,6158.0,1.15,1.24,0.03,-1.1115388872871137,0.0873719089184195,1.138117283950617,-0.162459462674693,47.795906409886925,54.88490415574928,0.4605,0.4155265573966183,488.48819554190146,17.560561874078324,0.09715638265508594,0.1221759902684773,0.30386043214617553
Kepler-1632 b,2.47,6.66,448.303558,369.0,6137.0,1.12,1.19,0.0,-1.3621503670788964,-0.0791879487595267,1.0916422167221227,-0.1651395084389735,52.30388260117157,56.16361295905152,0.46575,0.5278069448586766,388.4760762652852,18.39105573843136,0.030767589700623755,0.2450808722297708,0.6511247351899819
Kepler-1633 b,1.58,3.12,186.404271,925.0,6256.0,1.2,1.32,0.02,0.0312494605634171,0.0318519563591041,1.2497997115846815,-0.1560191488682887,43.235063747238684,49.94644025004564,0.43600000000000005,0.09654124899983754,933.930065532485,15.738624584043816,0.0733816433386506,0.011437036464670158,0.0
Kepler-1883 b,3.251,10.6,103.427002,416.0,6208.0,1.09,1.02,-0.12,-1.2443629715767583,-0.745427379471312,1.002933011360298,-0.1702550412237629,49.5366601941007,57.344065791071365,0.44799999999999995,0.5243008148876058,437.8109138993244,20.22378644043472,0.0629227559108722,0.14131952839523435,0.47982321562734576
Kepler-1884 b,1.814,3.95,8.98832035,864.0,5984.0,0.99,0.91,-0.2,-0.1216235421095704,-1.1895869999458355,1.2003904459860766,-0.1588683990336024,44.353092457588,51.413550191641775,0.504,0.1214059717835057,874.489475962095,16.527148491670037,0.2203704096506971,0.014089610977339807,0.0
Kepler-1145 b,1.4,2.54,3.97076766,958.0,5064.0,0.79,0.75,-0.13,0.1139512488947055,-0.8009473320306274,1.295918367346939,-0.1533596560391063,43.65835237033879,48.36555919303502,0.734,0.07995015353895664,965.6592247090321,15.085887444893654,0.13235413500059576,0.010508731495044697,0.0
BD+20 274 b,13.0,1334.886,578.2,912.5307146386988,4296.0,0.8,17.3,-0.46,0.0,-2.633105766488037,7.898733727810651,0.2274003599095678,47.631853900605584,92.33892019236035,0.926,1.0,1003.7837861025688,113.49283265746513,1.317812902781512,0.0010942004702673763,0.0
Kepler-1628 b,6.43,33.8,76.378033,240.0,3724.0,0.55,0.52,0.17,-1.6854391760102965,0.8646512447488358,0.8175131636550095,-0.1809475201611881,54.688423622627134,60.90055817149551,1.0,0.8575702188424715,260.5816852522193,25.678573043109825,0.002591927881354201,0.250785836808572,0.9047975182368726
Kepler-1650 b,0.96,0.84,1.53818001,602.0,3410.0,0.33,0.33,-0.11,-0.778225619164042,-0.6899074269119966,0.9114583333333334,-0.1755300486203048,43.59031048597973,45.55964308195346,1.0,0.21881890992944403,615.1728983777525,10.476640682967036,0.009914339891929703,0.07843928697406015,0.0
