pl_name,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,Habitability Score,Terraformability Score
OGLE-2019-BLG-0468L c,1,1,2,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,2.77,0.0,0.0,3248.20632,10.22,0.0,0.0,0.0,0.0,3248.20632,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.406,-24.4472778,2.33632,3.83406,-1.04881,266.72418,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0.0,0.0
OGLE-2018-BLG-1647L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,1.36,0.0,0.0,308.29355,0.97,0.0,0.0,0.0,0.0,308.29355,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.962375,-31.817,-3.36874,358.65154,-8.38093,269.10492,0.0,0.0,0.0,7880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0
HD 174205 b,1,1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,582.0,1.7,0.0,0.0,0.0,0.0,1334.87931,4.2,0.0,0.0,1334.87931,4.2,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449918.0,94.0,76.0,0.0,0.0,4308.0,26.6,1.8,-0.28,2.378,1.8,1.7,0.0,1.6,0.0,-5.41,280.7932014,70.7928237,26.17781,101.44139,84.24413,52.09948,7.533829,4.98715,-5.64685,234.027,4.24423,7.512,6.28209,4.585,3.718,3.574,0.0,0.0,0.0,0.0,0.0,3.349,3.125,3.313,3.257,5.89765,0.0,5.1979,0.0,0,0,0,0,0,0,0,0.0,0.0
OGLE-2019-BLG-0362L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,3.13,0.0,0.0,1061.54688,3.34,0.0,0.0,0.0,0.0,1061.54688,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.46525,-24.8103611,4.41151,2.10725,-1.50553,264.06475,0.0,0.0,0.0,5720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
OGLE-2019-BLG-0468L b,1,1,2,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,3.29,0.0,0.0,1090.15144,3.43,0.0,0.0,0.0,0.0,1090.15144,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.406,-24.4472778,2.33632,3.83406,-1.04881,266.72418,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0.0,0.0
OGLE-2018-BLG-1367L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,1.21,0.0,0.0,314.65012,0.99,0.0,0.0,0.0,0.0,314.65012,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.755625,-29.1683611,-2.63928,1.29152,-5.72926,269.78167,0.0,0.0,0.0,5370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0
HIP 35965 b,1,1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,26125.56497,15.898,0.0,0.0,2589.98369,8.149,0.0,0.0,0.0,0.0,2589.98369,8.149,0.0,0.138,0.0,0.0,43.698,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448559.008,217.398,45.722,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.2025182,-51.3257507,-15.97961,262.90636,-71.44709,135.25507,433.4471211,183.627,392.629,50.1677,19.9042,11.079,10.18,8.371,7.875,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88264,0.0,9.2756,0.0,0,0,0,0,0,0,0,0.0,0.0
KMT-2019-BLG-2974L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,0.0,88.99195,0.28,0.0,0.0,0.0,0.0,88.99195,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.8520833,-29.4231611,-1.33358,0.23449,-5.9979,268.11507,0.0,0.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0.0,0.0
OGLE-2019-BLG-1470L AB c,0,2,1,0,1,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,3.0,0.0,0.0,794.57102,2.5,0.0,0.0,0.0,0.0,794.57102,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.9492083,-27.0335556,-3.27943,4.10436,-3.60604,271.73575,0.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0.0,0.0
OGLE-2019-BLG-1492L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,2.7,0.0,0.0,37.1,0.11673,0.0,0.0,0.0,0.0,37.1,0.11673,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0964583,-28.6311389,-2.63192,1.90665,-5.19189,270.08114,0.0,0.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0.0,0.0
OGLE-2018-BLG-1119L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,4.11,0.0,0.0,289.22385,0.91,0.0,0.0,0.0,0.0,289.22385,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.02925,-32.3752778,-4.43046,358.61588,-8.936,270.02114,0.0,0.0,0.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0.0,0.0
OGLE-2018-BLG-0932L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,1.75,0.0,0.0,282.86728,0.89,0.0,0.0,0.0,0.0,282.86728,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3512083,-29.0218056,-1.50438,0.80182,-5.59081,268.54752,0.0,0.0,0.0,6620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0
HD 18143 c,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,28982.41764,17.53,0.0,0.0,3177.64841,9.998,0.0,0.0,0.0,0.0,3177.64841,9.998,0.0,0.194,0.0,0.0,35.98,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2427146.014,313.318,43.943,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9140248,26.8723829,-28.29389,154.43765,9.70693,49.30924,327.6550874,264.469,-193.427,22.5243,44.3676,8.471,7.518,5.95,5.548,5.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33209,0.0,6.7799,0.0,0,1,0,3,0,0,0,0.0,0.0
HD 18143 b,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,10.2851,0.088,0.0,0.0,0.0,0.0,10.80617,0.034,0.0,0.0,10.80617,0.034,0.0,0.224,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2427146.014,60.123,3.614,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9140248,26.8723829,-28.29389,154.43765,9.70693,49.30924,327.6550874,264.469,-193.427,22.5243,44.3676,8.471,7.518,5.95,5.548,5.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33209,0.0,6.7799,0.0,0,1,0,3,0,0,0,0.0,0.0
OGLE-2018-BLG-0977L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,0.0,6.4,0.02014,0.0,0.0,0.0,0.0,6.4,0.02014,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.506125,-30.6048056,-2.42159,359.50386,-7.17224,268.70025,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0
OGLE-2018-BLG-1126L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,4.01,0.0,0.0,13.66662,0.043,0.0,0.0,0.0,0.0,13.66662,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.355875,-31.7247194,-2.87675,358.47146,-8.2935,268.58294,0.0,0.0,0.0,5690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0
OGLE-2018-BLG-1212L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,1.68,0.0,0.0,63.56568,0.2,0.0,0.0,0.0,0.0,63.56568,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.077625,-28.1940833,-3.16846,2.71258,-4.75837,270.94917,0.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0.0,0.0
KMT-2019-BLG-0253L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,3.1,0.0,0.0,9.2,0.02895,0.0,0.0,0.0,0.0,9.2,0.02895,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.8825833,-29.5654722,-1.42905,0.12563,-6.1398,268.14389,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0.0,0.0
HD 155918 b,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,1.87567,0.03,0.0,0.0,0.0,0.0,7.62788,0.024,0.0,0.0,7.62788,0.024,0.0,0.194,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452387.913,92.251,3.935,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5364025,-75.349239,-20.83375,317.42953,-52.03731,266.11975,990.6211832,-957.86,-252.655,27.561,36.2541,7.591,7.0,5.828,5.571,5.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8406,0.0,6.4247,0.0,0,1,0,0,0,0,0,0.0,0.0
Ross 508 b,1,1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,10.77,0.05366,0.0,0.0,0.0,0.0,4.0,0.01259,0.0,0.0,4.0,0.01259,0.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2459370.24,-37.0,3.92,0.0,0.0,3071.0,0.21,0.18,-0.2,-2.445,5.04,0.0,26.5,0.0,0.0,0.0,230.9613022,17.4605347,53.59997,25.647,34.7513,223.00827,1318.406083,-392.165,-1258.73,11.2103,89.175,0.0,14.18,9.105,8.62,8.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2066,0.0,10.8325,0.0,0,0,0,0,0,0,0,0.0,0.0
HD 156098 b,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,21.85849,0.167,0.0,0.0,0.0,0.0,15.89142,0.05,0.0,0.0,15.89142,0.05,0.0,0.109,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453478.163,305.399,3.095,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.264687,-32.6630768,3.08419,353.51966,-9.56416,260.84581,112.595783,-98.2697,-54.9625,48.249,20.6993,6.021,5.53,4.754,4.537,4.357,0.0,0.0,0.0,0.0,0.0,4.267,4.058,4.312,4.234,5.41159,0.0,5.0618,0.0,0,0,0,0,0,0,0,0.0,0.0
KMT-2018-BLG-2602L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,3.81,0.0,0.0,365.50267,1.15,0.0,0.0,0.0,0.0,365.50267,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3970417,-21.9762,2.8314,6.4233,1.44127,267.58166,0.0,0.0,0.0,4310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0.0,0.0
HIP 21152 b,1,2,1,0,0,2022,0,0,0,0,0,0,0,0,1,0,0,22000.0,17.0,0.0,0.0,7627.88177,24.0,0.0,0.0,0.0,0.0,7627.88177,24.0,0.0,0.36,0.0,1300.0,95.3,2449000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,6655.0,0.0,1.4,0.13,0.0,4.3,0.65,0.0,45.6,0.0,40.6,68.0205209,5.4100745,-27.59176,190.1461,-16.30314,67.1525,112.7599195,112.505,7.57789,43.4073,23.009,6.778,6.37009,5.593,5.385,5.333,0.0,0.0,0.0,0.0,0.0,5.355,5.191,5.376,5.338,6.25568,0.0,5.9557,0.0,1,0,0,0,0,0,0,0.0,0.0
HIP 19976 b,1,2,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,50.65905,0.234,0.0,0.0,0.0,0.0,21.61233,0.068,0.0,0.0,21.61233,0.068,0.0,0.304,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2455579.02,188.919,5.118,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2597881,-40.7985198,-45.91141,244.68607,-60.54313,48.04213,257.5796446,243.884,82.8726,40.2707,24.803,11.558,10.48,8.109,7.55,7.381,0.0,0.0,0.0,0.0,0.0,7.311,7.413,7.347,7.407,9.88841,0.0,9.1498,0.0,0,0,0,0,0,0,0,0.0,0.0
HD 153557 d,1,1,3,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,40654.64809,21.449,0.0,0.0,8725.66109,27.454,0.0,0.0,0.0,0.0,8725.66109,27.454,0.0,0.152,0.0,0.0,14.324,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2425426.661,6.861,47.251,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.4706516,47.3678558,38.46731,73.37904,69.16074,239.35092,308.7663785,-145.79,272.18,17.9412,55.7086,8.81,7.83,6.005,5.557,5.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50548,0.0,6.9039,0.0,1,1,0,0,0,0,0,0.0,0.0
HD 153557 c,1,1,3,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,15.27018,0.111,0.0,0.0,0.0,0.0,17.48056,0.055,0.0,0.0,17.48056,0.055,0.0,0.511,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450543.32,142.315,6.128,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.4706516,47.3678558,38.46731,73.37904,69.16074,239.35092,308.7663785,-145.79,272.18,17.9412,55.7086,8.81,7.83,6.005,5.557,5.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50548,0.0,6.9039,0.0,1,1,0,0,0,0,0,0.0,0.0
HD 155918 c,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,17202.19446,13.183,0.0,0.0,1878.04806,5.909,0.0,0.0,0.0,0.0,1878.04806,5.909,0.0,0.071,0.0,0.0,31.771,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2435237.918,182.687,24.023,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5364025,-75.349239,-20.83375,317.42953,-52.03731,266.11975,990.6211832,-957.86,-252.655,27.561,36.2541,7.591,7.0,5.828,5.571,5.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8406,0.0,6.4247,0.0,0,1,0,0,0,0,0,0.0,0.0
HD 156098 c,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,7841.5839,8.415,0.0,0.0,1661.60691,5.228,0.0,0.0,0.0,0.0,1661.60691,5.228,0.0,0.391,0.0,0.0,23.462,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448310.896,219.678,28.855,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.264687,-32.6630768,3.08419,353.51966,-9.56416,260.84581,112.595783,-98.2697,-54.9625,48.249,20.6993,6.021,5.53,4.754,4.537,4.357,0.0,0.0,0.0,0.0,0.0,4.267,4.058,4.312,4.234,5.41159,0.0,5.0618,0.0,0,0,0,0,0,0,0,0.0,0.0
HD 167768 b,1,1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,20.6532,0.1512,0.0,0.0,0.0,0.0,270.15415,0.85,0.0,0.0,270.15415,0.85,0.0,0.149,0.0,0.0,0.0,2454595.44,0,0.0,0.0,0.0,0.0,0.0,0.0,2454594.07,58.73,61.06,0.0,0.0,4851.0,9.7,1.08,-0.67,1.669,2.5,5.31,0.0,0.0,0.0,0.0,274.2213308,-3.0085807,6.28959,26.28216,20.36483,274.49325,274.627813,18.05,-274.034,107.214,9.29992,6.886,5.98894,4.471,3.837,3.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7545,0.0,5.19035,0.0,0,0,0,0,0,0,0,0.0,0.0
HD 16905 b,0,1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,6707.49126,6.443,0.0,0.0,2881.11451,9.065,0.0,0.0,0.0,0.0,2881.11451,9.065,0.0,0.665,0.0,0.0,19.657,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449266.674,281.661,51.312,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0136203,-61.3550396,-51.24171,282.47686,-68.09359,349.76022,188.2810822,36.5469,-184.7,39.7401,25.1346,10.37,9.44,7.65,7.196,7.086,0.0,0.0,0.0,0.0,0.0,6.901,7.066,7.019,6.955,9.11324,0.0,8.4981,0.0,1,0,0,0,0,0,0,0.0,0.0
HD 168863 b,1,1,1,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,14773.93272,10.961,0.0,0.0,2154.8766,6.78,0.0,0.0,0.0,0.0,2154.8766,6.78,0.0,0.187,0.0,0.0,129.839,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2442151.009,134.572,50.701,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.6642157,-18.0219726,-2.00978,13.67168,5.31102,275.4049,261.6089412,-134.321,-224.493,39.8979,25.0352,10.365,9.35,7.598,7.147,7.04,0.0,0.0,0.0,0.0,0.0,6.851,6.981,7.026,7.034,9.06821,0.0,8.4597,0.0,0,0,0,0,0,0,0,0.0,0.0
KMT-2019-BLG-1552L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,2.6,0.0,0.0,1287.20505,4.05,0.0,0.0,0.0,0.0,1287.20505,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5957917,-27.5669389,-1.71979,2.61115,-4.12816,269.63688,0.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0.0,0.0
KMT-2019-BLG-1042L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,1.7,0.0,0.0,60.3874,0.19,0.0,0.0,0.0,0.0,60.3874,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5440417,-27.5806694,-2.4566,3.01617,-4.1423,270.47961,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0
KMT-2019-BLG-0414L b,0,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,9.42,0.0,0.0,1353.94901,4.26,0.0,0.0,0.0,0.0,1353.94901,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.8529167,-21.8955389,1.70909,7.17935,1.5395,268.93142,0.0,0.0,0.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
HD 43197 c,1,1,2,0,0,2022,1,0,0,0,0,0,0,0,0,0,0,9295.9735,8.54,0.0,0.0,2500.67391,7.868,0.0,0.0,0.0,0.0,2500.67391,7.868,0.0,0.149,0.0,0.0,11.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447282.144,18.561,15.625,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3993231,-29.8971929,-20.73806,236.81489,-53.27829,94.92792,148.516155,147.585,16.6047,62.4112,15.9938,9.708,8.98,7.658,7.328,7.203,0.0,0.0,0.0,0.0,0.0,7.127,7.215,7.195,7.179,8.77158,0.0,8.2808,0.0,0,1,0,0,0,0,0,0.0,0.0
KMT-2019-BLG-0953L b,1,1,1,0,0,2022,0,0,0,0,0,0,1,0,0,0,0,0.0,1.1,0.0,0.0,15.5,0.04877,0.0,0.0,0.0,0.0,15.5,0.04877,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.3385833,-28.6746389,-2.07668,1.53767,-5.2367,269.4134,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0
